sno,ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
165,45,1,4,163,"beauty, makeup, eye, makeup, mascara, waterproof, mascara",covergirl,Covergirl Lash Exact Waterproof Mascara,https://i5.walmartimages.com/asr/64271258-d00d-443f-b249-cf43df608b43_1.a975f12ee1b60552030b6dd46889a4b4.jpeg | https://i5.walmartimages.com/asr/3e89c8b2-fd6b-481f-b897-df41f99843bb_1.1e03fb14318c36db98e8f16e19b4d71d.jpeg,"defining, lengthening, black, waterproof","beauty, makeup, eye, makeup, mascara, waterproof, mascara, covergirl, defining, lengthening, black, waterproof"
166,31,41,0,240,"premium, beauty, premium, bath, body, premium, body, treatments",emuaid,"Emuaid Maximum Strength First Aid Ointment, 2 Oz",https://i5.walmartimages.com/asr/57f8a77e-6c25-4ea9-b4be-6b5eecd8171c_1.8a2dc6477f19cf4b40bb71dbf2eb6f01.jpeg | https://i5.walmartimages.com/asr/5b11ca84-8508-4129-a3c1-97ca3c2060d1_1.8a2dc6477f19cf4b40bb71dbf2eb6f01.jpeg,,"premium, beauty, premium, bath, body, premium, body, treatments, emuaid, "
167,3,2,0,0,"premium, beauty, premium, makeup, premium, lips, premium, lipstick",nars,"NARS PowerMatte Lip Pigment, Give It Up",https://i5.walmartimages.com/asr/6f22783d-bb9e-44c4-84cc-c8005a3e12b4.1c3d2bef3ca11fa8c8fbded25c565b56.jpeg | https://i5.walmartimages.com/asr/79b67c81-73ed-4d9e-86b1-1fa8a35b7469_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/95a166a4-d37e-4932-b608-1b0b9fa24019_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/71abfa77-18be-46a7-987e-9f600e51587a_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/25bc3fac-9bb0-4103-be48-80d9e01c4dd3_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/d5715356-438e-4286-af70-0c60c3cb0cd7_1.15f352c3e504c7e3e4388c2de97a318b.jpeg,,"premium, beauty, premium, makeup, premium, lips, premium, lipstick, nars, "
168,21637,4,0,0,"health, weight, management, nutrition","manitoba, harvest",Manitoba Harvest - Hemp Yeah Protein Packed Super Seed Bar Coconut Cashew Dark Chocolate - 1.59 oz.,https://i5.walmartimages.com/asr/0422514d-74df-4685-a775-84d48eed87a8_1.7368298c8219dc53d20a8ff9f9010bc7.jpeg | https://i5.walmartimages.com/asr/d0a7bac3-7fb8-46db-bad6-e4b129681edb_1.76387bd99868d6cdf6de4bcba82c1c1e.jpeg | https://i5.walmartimages.com/asr/018f86a5-9700-4519-9eef-46e8dbcb04e0_1.bd09c46d3212764a2c854c839217c50b.jpeg | https://i5.walmartimages.com/asr/246d7f71-2a9c-4b75-9de2-c4cd4b11fbf1_1.244d1d43b10c9d2fc70d799d0b8b548a.jpeg,"manitoba, harvest, hemp, yeah, protein, packed, super, seed, bar, coconut, cashew, dark, chocolate, oz, manitoba, harvest, hemp, yeah, protein, packed, super, seed, bar, coconut, cashew, dark, chocolate, provides, building, blocks, strong, muscles, bones, tissues, hemp, yeah, protein, packed, super, seed, bar, packed, 10, g, plant, protein, 6, g, omega, 3, omega, 6, unpacking, power, hemp, bar, coconut, cashew, dark, chocolate, 10, g, plant, protein, serving, 6, g, omegas, 3, 6, serving, gluten, free, vegan, soy, free, grain, free, non, gmo, project, verified, protein, packed, super, seed, certified, b, corporation, product, canada","health, weight, management, nutrition, manitoba, harvest, manitoba, harvest, hemp, yeah, protein, packed, super, seed, bar, coconut, cashew, dark, chocolate, oz, manitoba, harvest, hemp, yeah, protein, packed, super, seed, bar, coconut, cashew, dark, chocolate, provides, building, blocks, strong, muscles, bones, tissues, hemp, yeah, protein, packed, super, seed, bar, packed, 10, g, plant, protein, 6, g, omega, 3, omega, 6, unpacking, power, hemp, bar, coconut, cashew, dark, chocolate, 10, g, plant, protein, serving, 6, g, omegas, 3, 6, serving, gluten, free, vegan, soy, free, grain, free, non, gmo, project, verified, protein, packed, super, seed, certified, b, corporation, product, canada"
169,1,0,4.6,41,"health, vitamins, supplements, letter, vitamins, vitamin, d",ddrops,"Ddrops Baby, Liquid Vitamin D3, 400 IU, 0.08 fl oz (2.5 ml), 90 Drops",https://i5.walmartimages.com/asr/10a55989-13f0-49c0-936b-3b02bce35d1a_1.158841a63bab11c98dcbc86d5b323fdb.jpeg | https://i5.walmartimages.com/asr/85755a4f-7835-42a8-a4ca-45e168dbd2f8_1.7f18a1f82f3babe2225b1fe0bd90918f.jpeg,"baby, ddrops, vitamin, d3, natural, sourced, supplement, specifically, designed, breastfed, infants, tasteless, odorless, helps, babies, maintain, vitamin, d, levels, support, growth, good, health, baby, drop, vitamin, d3, designed, sucked, clean, surface, mothers, nipple, pacifier, dropped, food, liquids, baby, older, begins, eat, solids, purified, drop, contains, preservatives, artificial, colors, allergens, wo, nt, interfere, babys, regular, feeding, recommended, breastfed, babies, receive, daily, dose, vitamin, d3, oral, drops, 400, iu, bottle, contains, 90, drops, month, supply, ddrops, baby, vitamin, d, liquid, drops, 400, iu, 90, count, natural, supplement, designed, breastfed, babies, ddrops, vitamin, d3, tasteless, odorless, helps, maintain, babys, vitamin, d, levels, supports, growth, designed, sucked, clean, surface, dropped, food, liquids, baby, gets, older, contains, preservatives, artificial, colors, allergens, baby, drop, vitamin, d3, wo, nt, interfere, babys, feeding, daily, dose, vitamin, d3, oral, drops, 400, iu, recommended, bottle, contains, 90, drops","health, vitamins, supplements, letter, vitamins, vitamin, d, ddrops, baby, ddrops, vitamin, d3, natural, sourced, supplement, specifically, designed, breastfed, infants, tasteless, odorless, helps, babies, maintain, vitamin, d, levels, support, growth, good, health, baby, drop, vitamin, d3, designed, sucked, clean, surface, mothers, nipple, pacifier, dropped, food, liquids, baby, older, begins, eat, solids, purified, drop, contains, preservatives, artificial, colors, allergens, wo, nt, interfere, babys, regular, feeding, recommended, breastfed, babies, receive, daily, dose, vitamin, d3, oral, drops, 400, iu, bottle, contains, 90, drops, month, supply, ddrops, baby, vitamin, d, liquid, drops, 400, iu, 90, count, natural, supplement, designed, breastfed, babies, ddrops, vitamin, d3, tasteless, odorless, helps, maintain, babys, vitamin, d, levels, supports, growth, designed, sucked, clean, surface, dropped, food, liquids, baby, gets, older, contains, preservatives, artificial, colors, allergens, baby, drop, vitamin, d3, wo, nt, interfere, babys, feeding, daily, dose, vitamin, d3, oral, drops, 400, iu, recommended, bottle, contains, 90, drops"
170,129029151,78,0,18,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse",rusk,"Rusk Wired Flexible Styling Creme, 6 Oz",https://i5.walmartimages.com/asr/30bfc074-90b3-41c9-bad8-94c60daee1dc_1.ceafa35aee14460b6ad5bf3ab6281cd9.jpeg | https://i5.walmartimages.com/asr/d6821c51-39b4-4ffd-8c63-6a4d12b419c4_1.9ab55e82f09ffa2679ed19c69c0ddea7.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse, rusk, "
171,34,1969,4.7,58,"health, aromatherapy, aromatherapy",milani,"MILANI Green Goddess Glow Oil, Glow Face Oil",https://i5.walmartimages.com/asr/2f1f6b04-e38e-4d86-b4ca-67b910ce9010_1.775fd9667f1da258726731c5e191c6a9.jpeg | https://i5.walmartimages.com/asr/645b738e-bc52-4bc8-9a11-053f9b1c810a_3.6c1fef00febd536c5e5b45f7e99d4d55.jpeg | https://i5.walmartimages.com/asr/0dfad004-6a95-4629-98da-d9d8109a3ded_2.02d4abe561ca70642c42cf9a59ce7e2e.jpeg,"glow, higher, soothe, stressed, skin, bring, inner, goddess, glow, essential, fatty, acid, rich, organic, cannabis, sativa, seed, oil, infused, green, goddess, glow, oil, ultra, lightweight, multi, use, oil, helps, lock, hydration, soothe, stressed, skin, fast, absorbing, oil, works, skin, types, deliver, exceptionally, radiant, skin, perfect, step, makeup, prep, milani, green, goddess, glow, oil, 100, plant, based, lightweight, formula, hydrates, skin, day, glow, cannabis, sativa, seed, oil, rich, essential, omega, fatty, acids, soothes, nourishes, calms, skin, natural, anti, oxidant, complex, vtiamin, e, rosemary, sunflower, extracts, fast, absorbing, oil, works, skin, types, luxury, fragrance, blend, notes, bergamot, vetiver, verbena, cruelty, free, vegan","health, aromatherapy, aromatherapy, milani, glow, higher, soothe, stressed, skin, bring, inner, goddess, glow, essential, fatty, acid, rich, organic, cannabis, sativa, seed, oil, infused, green, goddess, glow, oil, ultra, lightweight, multi, use, oil, helps, lock, hydration, soothe, stressed, skin, fast, absorbing, oil, works, skin, types, deliver, exceptionally, radiant, skin, perfect, step, makeup, prep, milani, green, goddess, glow, oil, 100, plant, based, lightweight, formula, hydrates, skin, day, glow, cannabis, sativa, seed, oil, rich, essential, omega, fatty, acids, soothes, nourishes, calms, skin, natural, anti, oxidant, complex, vtiamin, e, rosemary, sunflower, extracts, fast, absorbing, oil, works, skin, types, luxury, fragrance, blend, notes, bergamot, vetiver, verbena, cruelty, free, vegan"
172,6,5,4.6,1588,"personal, care, bath, body, body, wash, shower, gel","mrs, meyer, clean, day","Mrs. Meyers Clean Day Body Wash, RainWater Scent, 16 ounce bottle",https://i5.walmartimages.com/asr/bd087742-f044-40a9-ba1f-364ffb2ba9c0_1.f7279c64f3993faf1d0b1d0f667ecf00.jpeg | https://i5.walmartimages.com/asr/912f083e-1dbd-481c-b378-9ed05207b9a2_1.792fe27ed7af1c1afe3fa95d89df94b9.jpeg | https://i5.walmartimages.com/asr/2555ce0a-9461-4165-8d3e-7154fc248e1b_1.5b4853507fb97006741b71c6dce10f65.jpeg,"mrs, meyers, clean, day, body, wash, specifically, total, body, cleansing, providing, special, singular, scent, entire, home, drops, rainwater, fall, leaves, noses, fill, air, rainwater, scented, body, wash, scent, clean, hinting, white, flowers, splash, puddle, moisturizing, body, wash, gives, skin, soothing, refreshing, clean, deserves, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, leave, skin, smooth, soft, delicate, foam, rinses, clean, available, garden, inspired, scents, products, lotions, laundry, detergents, candles, mrs, meyers, rooted, goodness, moisturizing, body, wash, leaves, skin, feeling, smooth, soft, refreshed, dermatologically, tested, rainwater, scented, body, wash, fragrance, clean, drops, rainwater, fall, leaves, noses, fill, air, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, mrs, meyers, produces, cruelty, free, body, wash, products, tested, animals","personal, care, bath, body, body, wash, shower, gel, mrs, meyer, clean, day, mrs, meyers, clean, day, body, wash, specifically, total, body, cleansing, providing, special, singular, scent, entire, home, drops, rainwater, fall, leaves, noses, fill, air, rainwater, scented, body, wash, scent, clean, hinting, white, flowers, splash, puddle, moisturizing, body, wash, gives, skin, soothing, refreshing, clean, deserves, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, leave, skin, smooth, soft, delicate, foam, rinses, clean, available, garden, inspired, scents, products, lotions, laundry, detergents, candles, mrs, meyers, rooted, goodness, moisturizing, body, wash, leaves, skin, feeling, smooth, soft, refreshed, dermatologically, tested, rainwater, scented, body, wash, fragrance, clean, drops, rainwater, fall, leaves, noses, fill, air, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, mrs, meyers, produces, cruelty, free, body, wash, products, tested, animals"
173,378,1,5,5,"personal, care, oral, care, oral, pain, relief",boiron,"2 Pack Boiron Camilia Teething Relief, 30 Count Ea (0.034 fl oz each)",https://i5.walmartimages.com/asr/aaa0395e-d8fa-4fab-ad8a-259a96692ced_1.1fe8ddbb745868422ba758a82a4541f9.jpeg,"2, pack, boiron, camilia, teething, relief, 30, count, ea, fl, oz, preservative, free, single, use, liquid, oral, doses, camilia, natural, product, solution, painful, gums, irritability, caused, teething, children, ages, 1, month, camilias, sterile, single, use, liquid, oral, doses, easy, administer, worry, free, s, risk, overmedicating, numbing, babys, gag, reflex, camilia, benzocaine, sugar, dyes, preservatives, homeopathic, medicine, children, ages, 1, month, benzocaine, preservative, free, single, use, oral, liquid, doses, pack","personal, care, oral, care, oral, pain, relief, boiron, 2, pack, boiron, camilia, teething, relief, 30, count, ea, fl, oz, preservative, free, single, use, liquid, oral, doses, camilia, natural, product, solution, painful, gums, irritability, caused, teething, children, ages, 1, month, camilias, sterile, single, use, liquid, oral, doses, easy, administer, worry, free, s, risk, overmedicating, numbing, babys, gag, reflex, camilia, benzocaine, sugar, dyes, preservatives, homeopathic, medicine, children, ages, 1, month, benzocaine, preservative, free, single, use, oral, liquid, doses, pack"
174,14,15,0,36,"beauty, makeup, lip",covergirl,"COVERGIRL Outlast All-Day Moisturizing Lip Color, Radiant Red",https://i5.walmartimages.com/asr/4479896f-c6c4-40a7-9ea1-f23133cfdf78_1.401b1da8d840a02741dfd4fb4887e93a.jpeg | https://i5.walmartimages.com/asr/d762b289-0ca6-453f-94c9-39224cb9ffd7_1.f30c91ed5e1780873e8e36f8def032b9.jpeg,"americas, 1, longwear, lip, color, long, 24, hours, rich, color, extra, shine, covergirl, outlast, illumina, day, moisturizing, lip, color, shiny, topcoat, helps, lock, moisture, lips, stay, smooth, transferring, color, clothes, cups, glasses, stay, vibrant, outlast, day, moisturizing, lip, color, radiant, red","beauty, makeup, lip, covergirl, americas, 1, longwear, lip, color, long, 24, hours, rich, color, extra, shine, covergirl, outlast, illumina, day, moisturizing, lip, color, shiny, topcoat, helps, lock, moisture, lips, stay, smooth, transferring, color, clothes, cups, glasses, stay, vibrant, outlast, day, moisturizing, lip, color, radiant, red"
